CmpdID,neuSmi,y_true,y_pre
7416,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1,4.696339446,4.906167507
4408,CNC(=O)c1ccc(-c2ccc(N3C(=O)N(c4cc(OC)ncn4)C4(CCN(Cc5ncccc5C)CC4)C3=O)cc2)cc1,5.07,5.331240177
1611,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,4.455669723,4.344446182
12963,O=C=NCC1CCCC(CN=C=O)C1,4,4.04633522
13269,O=C(O)CCNC(=O)c1ccccc1,4,4.010921001
11785,Cn1c(=O)c2[nH]cnc2n(C)c1=O,4,3.985541105
13106,O=C(O)C(Br)(Br)Br,4,4.003559113
3904,O=C(O)c1cccc(-c2c[nH]c([C@H]3Cc4c([nH]c5ccccc45)[C@@H](C4CCOCC4)N3)n2)c1,6.08,5.03497076
11205,CC(=O)O[C@H](CC(=O)O)C[N+](C)(C)C,4,3.998288631
12711,Nc1ccccc1S(=O)(=O)O,4,3.991816521
12773,NC12CC3CC(CC(C3)C1)C2,4,4.441388607
6087,COc1nn(C)cc1C(=O)Nc1cccc(-c2cncn2C(C)C)n1,4.82,4.930030346
2209,CCOc1cc(CN2CCC3(CC2)CC(=O)N(c2ccc(C(=O)O)cc2)C3)cc(OCC)c1-c1ccc(F)cc1.O=C(O)C(F)(F)F,4.35,5.18350172
3367,c1ccc(COc2ccc(CCNc3ccncc3)cc2)cc1,6.89,5.79783535
1929,COc1cccc(CN2CCc3cc4nc(N)sc4cc3CC2)c1,5.18,5.376430988
13635,ON=CC=NO,4,4.027554035
8061,O=C1N[C@H]2NC(=O)N[C@H]2N1,4,4.007446766
9229,CC(C)C(=O)Nc1cccc(C2CN3CCSC3=N2)c1,4,4.423795223
6840,COCc1ncn(CC(=O)N2CCN(c3sc(C(F)(F)F)nc3-c3cnc(C(F)(F)F)nc3)C[C@H]2C)n1,7.75,7.857654095
13228,O=C(O)Cc1c(Cl)ccc(Cl)c1Cl,4,4.061012268
4565,CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3c(n2)C(C)(C)S(=O)(=O)C3)cc1,4.32,4.729218483
12036,COC(CC(C)CCCC(C)(C)O)OC,4,4.103466988
166,NC(CC(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(F)(F)F)cc1)Cc1ccccc1F.O=C(O)C(F)(F)F,6.06,4.604392529
3572,CC(C)C(=O)N1CCC[C@@H](c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c3c(N)nccn23)C1,5.55,5.401735306
5786,O=c1cc(OCc2ccccc2)ccn1-c1ccc2c(cnn2CCN2CC[C@H](O)C2)c1,5.05,5.545319557
4143,Clc1cc(COCC2(c3ccccc3)CCNCC2)cc(Cl)n1,4.48,5.137913704
7423,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,4.693436785,4.592583179
7543,CCCCCCCCn1sccc1=O,4.559147888,4.475063324
674,Cc1cc2c(cc1CN(C)C)CCN(C(=O)c1cc3cc(Cl)ccc3n1C)C2,4.89,5.063004494
10153,CCC(C)OC(=O)c1ccc(O)cc1,4,4.005733013
6623,Cc1nc2ncccc2cc1-c1ccc2cc(CCN3CCC[C@H]3C)ccc2n1,4.4,5.19684267
10075,CCC(=O)N(c1ccccc1)C1CCNCC1,4,4.130219936
846,O=C(c1ccc(Cl)cc1)N1CCN(c2ccc(OC3CCN(C4CCC4)CC3)cc2)C(=O)C1,4.5,5.746521473
7524,*CCCCCCCCCCCC.O=S(=O)(O)c1ccccc1,4.586415046,4.204727173
11650,CN(C)C(=O)Nc1cccc(C(F)(F)F)c1,4,4.028337002
3866,CNC(=O)c1nn(C)c2ccc(Nc3nccc(-n4cc(N[C@H]5CNC[C@@H]5F)c(C)n4)n3)cc12,4.72,5.146339893
12518,N=C(N)S(=O)O,4,3.994453192
10032,CC1CCCC1,4,4.027031422
9293,CC(C)CC(=O)C1C(=O)c2ccccc2C1=O,4,4.030096531
7754,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,4.746339446,4.514371872
11803,CN1CCN(C(=O)C2CCCCC2)CC1,4,4.134459496
4718,Cc1cc(C)nc(Nc2cc(NCC3(N)CC3)cnc2C(N)=O)c1,5.77,4.925297737
1968,COc1cccc(N2CCC3CN(CCCSc4nnc(-c5cnccn5)n4C)CC32)c1,6.1,6.237965107
13251,O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,4,3.986013412
335,CNCc1ccc(C(F)(F)F)cc1Oc1ccc(Cl)cc1,5.29,5.454611301
6977,CCCCCCOC(=O)/N=C(/N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,6.288006113,4.973622322
8451,Brc1ccccc1,4,4.062453747
2680,Cc1ccc(CCNC[C@H](O)COc2ccc(NS(C)(=O)=O)cc2)cc1C,5.62,5.563863754
6422,Cc1cc2ncccc2cc1Nc1ncc2c(n1)n([C@H]1CCN(CCO)C1)c(=O)n2C,4.52,4.935945511
9689,Cc1c(Cl)c(=O)oc2cc(O)ccc12,4,4.09772253
11665,CN(C)c1ccc(/N=N/c2ccccc2C(=O)O)cc1,4,4.071169376
8176,C=CC(=O)O,4,3.990940809
13173,O=C(O)c1cc(O)nc(O)n1,4,3.975196123
1610,CN(C)c1ccc(CNC(=O)[C@@H]2CNC[C@H]2c2ccc(C(F)(F)F)c(Cl)c2)cc1,5.12,4.923769951
6392,Cn1ccc([C@H]2C[C@@H]2C(=O)Nc2cc3cc(C4CCN([C@]5(C)COC[C@@H]5O)CC4)c(Cl)cc3cn2)n1,5.09,5.167673588
2858,COc1c(Nc2ncc(Cl)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)ccc2c1CCC[C@H](N1CCN(C)CC1)C2,5.04,5.351558685
2607,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(C[C@@H]2CCCN(CCCc3ccccc3)C2)CC1,6.4,6.08126545
9253,CC(C)C1(C)N=C(c2nc3ccccc3cc2C(=O)O)NC1=O,4,4.020308971
9842,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,4,4.342216492
9627,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,4,3.969488144
1127,Cc1nsc(-c2nnc3n2CCN(C(=O)c2ccc(Cl)cc2)[C@@H]3C)n1,4.18,5.193210602
11726,CN(CCCC(=O)c1cccnc1)N=O,4,4.084466457
1517,NC1(c2cc(C(=O)N[C@@H]3CCc4ccc(Oc5ccnc6c5CCC(=O)N6)cc4C3)cc(C(F)(F)F)c2)CCC1,5.51,5.310547829
518,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3c(O)cccc32)cc1,4.74,5.086969376
13264,O=C(O)CCCCCCCCCCCC(=O)O,4,4.021924973
6780,O=C(Nc1nccs1)/C(=N/N1CCCC1)c1ccc(S(=O)(=O)C2CC2)cc1,4.76,5.068485737
8509,*C.*C.Nc1ccccc1,4,3.992710114
9336,C=CCOC(=O)COCCC(C)C,4,4.001870632
2205,Cc1cc(Cl)cc(N2C=Nc3cc(C)c(-c4cc(O)cc(F)c4)cc3C2C(=O)N(C)C[C@@H]2CCCN2)c1,6.2,5.707676411
1458,O=C1OCCN1C1CCN(CCc2ccc(Oc3nc4ccccc4s3)cc2)CC1,6.3,5.232938766
4147,COc1ccccc1[C@]12CO[C@@H](C)C[C@H]1CSC(N)=N2,4.07,4.24977684
5096,c1ccc(-c2ccc(OCCCCCN3CCCCC3)cc2)cc1,5.76,5.875760555
1137,Cc1ccc(Cn2cnc(=O)c3cc(Oc4ncccc4C(F)(F)F)ccc32)cc1,4.77,5.000097275
9529,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC,4,4.590148449
5167,CO[C@H]1C[C@@H](n2c(=O)n(C)c3cnc4cc(F)c(-c5ccc(CO)nc5)cc4c32)C1,4.64,4.801770687
3940,COc1ccc(-c2ccc(C(=O)O)cc2C)cc1-c1cnc(N(C)C)nc1CN1C(=O)O[C@H](c2cccc(OC(F)(F)F)c2)[C@@H]1C,4.77,5.188044071
7253,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,4.938006113,5.61303091
11907,CO[Si](CCCOCC1CO1)(OC)OC,4,3.994616508
8158,COc1cc(S(=O)(=O)O)c(C)cc1/N=N/c1c(O)ccc2cc(S(=O)(=O)O)ccc12,4,4.091916561
751,CC1(C)CC(c2ccc(OC3CCN(C4CCC4)CC3)cc2)=NNC1=O,4.68,5.105870724
8521,C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2C[C@@H](O)[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O,4,4.203874588
7183,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12,5.054672779,4.117972851
6900,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,6.35,5.225652218
13454,Oc1ccc(Nc2ccccc2)cc1,4,4.204010487
2269,O=S(=O)(c1cccc(F)c1)c1ccc2c3c(oc2c1)CNCC3,6,5.313755512
11480,ClC(Cl)Cl,4,4.009611607
12482,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,4,4.026412964
7348,CC(COc1ccccc1)N(CCCl)Cc1ccccc1,4.721779913,4.477865219
7983,CCCCn1cc[n+](C)c1,4,4.099712372
3871,CC(C)(C)NC(=O)c1c[nH]c2ncc(-c3nn(CCCN4CCOCC4)c4ccc(OC(F)F)cc34)nc12,5.84,5.472136497
6068,CC(C)N1CCC(c2ccc(/C(=C(/CCCO)c3ccc(F)cc3F)c3ccc(O)cc3)cc2)CC1,4.7,5.356535912
4555,CC(O)c1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12,5.34,5.583366394
12217,COc1cc2c(cc1OC)C(=O)CC2,4,4.20748806
16,c1ccc(OC(c2ccc3ccccc3c2)C2CNC2)cc1,6.08,5.524803162
10642,CCCCCCCCS(=O)(=O)Cl,4,4.033065319
12356,CCOC(=O)c1ccc(OC(=O)CCCCCNC(=N)N)cc1,4,4.111991882
2671,CS(=O)(=O)c1nccc(-c2c(-c3cccc(OCc4ccccc4)c3)nc3sccn23)n1,4.91,4.897125721
795,CCc1nc2ccc3c(c2s1)CCN(CCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,6.8,5.646969318
7300,CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1,4.846339446,4.916987896
11502,Clc1ccc2nsnc2c1NC1=NCCN1,4,4.725152493
3076,Clc1cc2cnc(Nc3cnn(C4CC4)c3Cl)nc2cc1N1CCN(C2COC2)CC1,4.62,5.276894093
13770,CCc1cc(N)c(N)c(C)c1CC,4,4.151587963
4008,CCOP(=O)(Cn1ccc(NC(=O)c2cc(Oc3ccc(S(=O)(=O)C(C)C)cc3)cc(OC(C)C)c2)n1)OCC,4.52,4.465312958
2644,CCN(CC)C(=O)c1ccc(C(=C2CCNCC2)c2ccccn2)cc1,4.48,4.660638809
7800,Cc1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,4.610103451,4.142133713
7391,CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,4.710103451,4.167502403
4883,FC(F)Oc1ccccc1CC(c1ccccc1)N1CCNCC1,4.896666667,4.809740067
4357,O=C1CSc2ccc(CNC34CCC(C[C@]5(O)Cn6c(=O)ccc7ncc(F)c5c76)(CC3)OC4)nc2N1,4.59,4.969525337
793,CC1(N2CCC(N(c3ccccc3)c3cccnc3)CC2)CCN(C(=O)c2c(Cl)cncc2Cl)CC1,5.7,5.618114471
10011,CC1CC(=O)O1,4,3.991392612
6597,CNC(=O)c1c(-c2ccc(O)cc2C)oc2ccc(O)c(CN3CCC4(COC4)C3)c12,4.52,5.15649271
11144,CCOP(=S)(OCC)Oc1ccc(S(C)=O)cc1,4,3.991225004
4693,Cc1nc(-n2cnnn2)ccc1CC(=O)N1CCN(CCc2ccc3c(c2C)COC3=O)CC1,5.07,4.973266602
811,CCN(CC)Cc1ccc2c(c1)CC[C@H](N1CCN(CCC3CCCS3)CC1=O)C2,4.88,5.184547901
9242,CC(C)C(O)(c1ccc(OC(F)(F)F)cc1)c1cncnc1,4,4.676790237
13730,CC(=O)OC1CC(C)CCC1C(C)C.CC(C)=C1CCC(C)CC1=O.CC1CCC(C(C)C)C(=O)C1.CC1CCC(C(C)C)C(O)C1.CC1CCC2(CC1)OCC2C.Cc1coc2c1CCC(C)C2,4,4.589919567
11871,CNC[C@H](O)c1ccc(O)c(O)c1,4,3.993162155
6834,Fc1ccc([C@H]2c3ccccc3CCN2C2=NC[C@@H](C3(F)CNC3)O2)cc1,5.44,5.321144104
9390,CC(C)O[Ti](OCCN(CCO)CCO)(OCCN(CCO)CCO)OC(C)C,4,4.072354317
10604,CCCCCCCCCCCCS,4,4.040558815
4236,O=C1COc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OCC(O)CO)nc56)(CC3)OC4)nc2N1,5.64,5.113499641
3875,Cc1nc2ccccc2n1-c1ccc(C(=O)N(C)[C@@H]2CCN(C3CCCC3)C2)cc1,5.64,5.490950584
2811,CC(Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCN(c2ccc(C(F)(F)F)cc2F)CC1)C(F)(F)F,5.16,4.642685413
234,COc1cc(C2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,4.92,5.097119808
626,COc1cc2ccc(Br)cc2cc1[C@@H](c1ccnc(OC)c1OC)[C@@](O)(CCN(C)C)c1cc2ccccc2o1,6.1,5.611702919
13086,O=C1CC[C@@H](C(=O)O)N1,4,4.019478321
8565,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,4,4.001799107
2066,COc1cc(-c2nc3n(n2)CCC[C@H]3c2ccc(F)cc2C)ccc1-n1cnc(C)c1,5.1,5.689921379
5710,COc1nc2ccccc2cc1C(c1ccccc1)C(O)(CCN(C)C)c1cccc2ccccc12,5.8,5.466747761
13721,C=C1C(CCl)(CCl)C2(Cl)C(Cl)C(Cl)C1(Cl)C2(Cl)Cl,4.448401967,4.165338039
11397,N[C@H]1C(O)O[C@H](CO)[C@H](O)[C@@H]1O,4,3.984990835
982,Cc1cc(F)ccc1C1CCN(CC2Cc3ccccc3CN2)CC1,6.7,5.844548702
5422,C[C@H]1Cc2c(ncnc2Oc2ccc3c(ccn3C(=O)Nc3cccc(C(F)(F)F)c3)c2)CN1,4.97,5.016901016
668,CCCCCCCN(CC)C/C=C/c1ccc(Cl)cc1,6.61,5.85317564
11431,O=C(O)/C=C/c1ccc(Cn2ccnc2)cc1,4,4.094984531
3508,CC(C)NC(=O)c1cn(-c2cccc(Br)c2)c2ncccc2c1=O,4.5,4.253952503
2221,Nc1nc(NC2CCOCC2)c2sc(-c3ccc(C(F)(F)F)cc3)cc2n1,6.16,5.399204254
11747,CN1C(=O)COc2c(C(=O)NC3CN4CCC3CC4)cc(Cl)cc21,4,4.393322945
2634,CN1CCC(N(Cc2ccc(F)cn2)C(=O)NCc2ccc3c(c2)CC(C)(C)O3)CC1,5.44,5.465325356
13552,O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,4,4.041232586
9955,Cc1c[nH]cn1,4,4.087702751
7169,Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,5.088006113,5.145346165
6473,O=C(c1ccc2cc(Oc3ccc(C(F)(F)F)cc3)ccc2n1)N1CCNCC1,5.23,5.182961941
11038,CCOC(=O)COc1ccc(C)cc1,4,3.974461317
12510,c1ccc2c(c1)Nc1ccccc1S2,4,4.064225197
10931,CCNCCO,4,4.014131069
6002,NC(=O)c1nnc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc2[nH]ccc12,5.43,5.054849625
12052,COc1ccccc1[N+](=O)[O-],4,3.993816614
11628,ClSC(Cl)(Cl)Cl,4,4.064928055
11476,ClC(Cl)C(Cl)(Cl)Cl,4,4.064928055
6457,CCOc1ncc(-c2nc(C(F)(F)F)sc2N2CCN(C(=O)Cn3ccc4cccnc43)[C@H](C)C2)cn1,5.38,5.188274384
4559,Cc1ccc(-c2cc3nccnc3c(NCCCCN)n2)cc1,4.8,5.094174862
13299,O=C(c1ccccc1)C(O)c1ccccc1,4,4.134924889
1252,O=C(Nc1ccc(-c2nnc(NCCCN3CCCCCC3)o2)cc1)c1ccccc1F,5.2,4.875774384
10854,CCN(CC)c1cccc(O)c1,4,4.082541466
6172,CCc1nn2c(C)cc(C)nc2c1Cc1ccc(/C=C/CN2CCN(C(C)C)CC2)cc1,5.68,5.73188591
7002,CC(=O)O[Sn](c1ccccc1)(c1ccccc1)c1ccccc1,5.926823256,4.947405815
13791,CC1=CC(C)C(C)C(C=O)C1.CC1=CC(C)C(C=O)C(C)C1,4,4.010990143
10515,CCCCCCCCCCC(CO)CCCCCCCC,4,4.193930626
8161,Nc1ccc(N=Nc2ccc(-c3ccc(N=Nc4c(S(=O)(=O)O)cc5cc(S(=O)(=O)O)c(N=Nc6ccccc6)c(O)c5c4N)cc3)cc2)c(N)c1,4,4.027447224
12382,CSCCC=O,4,4.049255371
10516,CCCCCCCCCCC(=O)O,4,4.025770187
7070,CCCCCCCCCCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,5.488887046,4.946162701
9995,CC1=NN(c2ccccc2)C(=O)C1,4,4.03586483
6586,CNC(=O)c1cc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)ccc1OC(F)F,4.62,5.054394245
2896,CC(C)N(C)[C@@H]1CC[C@H](N2CC[C@H](NC(=O)c3cccc(C(F)(F)F)c3)C2=O)[C@H](CS(=O)(=O)c2ccccc2)C1,4.52,5.151974201
154,C[C@@H]1CCCN1CCc1ccc2nc(-c3cnccn3)ccc2c1,4.61,5.067577839
6750,N[C@@H]1c2ccccc2OC12CCN(c1nc3[nH]nc(N4CCCc5ncccc54)c3nc1C(F)F)CC2,5.07,5.554208279
3111,CC1(C)C(=O)Nc2nc(-n3nc(Cc4c(F)ccc(F)c4F)c4cc(Cl)ccc43)nc(N)c21,5.85,5.438699245
10341,CCCCC(CC)CO,4,4.020594597
7368,CCCCCCCCCCCCCCCC[N+](C)(C)C,4.719414084,4.707035542
13611,Cc1ccc(C(C)OC(=O)C2(C)CCC(C(=O)O)C2(C)C)cc1.OCCNCCO,4,4.182846069
88,O=C(c1ccncc1)N1CCC2(CCN(Cc3ccccc3Oc3ccccc3)CC2)CC1,7.68,6.287138939
10892,CCn1cc[n+](C)c1.O=S(=O)(NS(=O)(=O)C(F)(F)F)C(F)(F)F,4,4.144785404
8577,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,4,4.033228397
1225,Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6ncoc6cc5CC4)n3C)cccc2n1,5.4,5.723155022
13208,O=C(O)c1cccc(Cl)n1,4,3.981612444
13651,O=S(=O)(O)C(F)(F)F,4,4.021576405
10069,CCC(=O)c1cccc(Cl)c1,4,4.002744675
11252,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,4,4.526322365
8414,O=C(O)O.[Sr+2],4,3.989649773
3177,CN1CCC(C(=O)Nc2nc(-c3ccc(F)cc3)c(-c3ccnc(Nc4ccc(N5CCNCC5)cc4)n3)s2)CC1,4.3,5.153144836
4865,Cc1cnc(COc2nc(N)nc3ccn(Cc4ccccn4)c23)s1,4.35,4.908749104
702,Cc1cc(C)nc(N2C[C@H]3CN(C(=O)c4c(C)cccc4-n4nccn4)C[C@H]3C2)n1,5.16,4.87475729
221,COc1c(C(C)(C)C)cc(C(=O)N2CCN(C(=O)CCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C[C@@H]2C)cc1C(C)(C)C,5.31,5.770116806
9827,C=Cc1ccc(C)cc1,4,4.005291462
784,Cc1ccc2c(-c3nnc(SCCCN4CCc5ccc6oc(-c7cc(C)nn7C)nc6c5CC4)n3C)cccc2n1,6.1,5.881337643
13075,O=[PH](Oc1ccccc1)Oc1ccccc1,4,4.045330048
464,CC1(c2cccc(-c3cncnc3)c2)N=C(N)c2ccccc2O1,5.24,5.033056259
6483,CN(C)CCn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc(N)c2C2CC2)CC1,6.08,5.582217216
10666,CCCCCCOC(=O)CCCCCCCC(=O)OCCCCCC,4,4.037214756
4320,O=S(=O)(c1ccccc1)N1CCc2cc(C3CC3NCC3CCNCC3)ccc21,5.08,5.098861217
26,CN(CC1CCOCC1)C1CCN(c2nc3ccccc3n2Cc2ccc(F)cc2)CC1,7.54,5.96559906
9116,CC(C)(c1ccc(O)c(-c2ccccc2)c1)c1ccc(O)c(-c2ccccc2)c1,4,4.250896931
1361,O=C1OCc2cc(CCC3(O)CCN(C(=O)Cc4ccc(-n5cnnn5)cc4)CC3)ccc21,5.19,5.002394676
11731,CN(N=O)C(N)=O,4,4.010339737
2503,C[C@H]1CCCN1CCCOc1ccc(N2CCN(C(=O)c3cc(F)cc(F)c3)CC2=O)cc1.O=CO,4.9,5.357534885
5364,COc1cc(OC)cc(-c2cncc(-c3nc4cc(C)ccc4[nH]3)c2N2CCC(N)CC2)c1,5.07,5.535387993
4211,Cc1ncoc1-c1nnc(SCCCN2CC3CCN(c4ccc(C(F)(F)F)cc4)C3C2)n1C,6.7,6.339720726
9770,Cc1ccc(C)c(C)c1,4,3.999313831
10918,CCNc1nc(N)nc(Cl)n1,4,4.068468094
6241,Cc1[nH]c(-c2ccccc2)cc1C(=O)NCCCN1CCN(c2cccc(Cl)c2Cl)CC1,7,6.041045666
2624,c1ccc(CCNCCC(c2ccccc2)c2ccccc2)cc1,5.525,6.943533421
2609,COc1c(C(C)(C)C)cc(C(=O)NCC2CCN(CCCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc1C(C)(C)C,7,6.842512608
6818,O=C1c2nc3cccc(Br)c3n2CCN1Cc1ccc(F)cc1,5.07,5.326428413
2845,CNc1nccc(N2CCC3(CCN(C[C@H](O)c4ccc5c(c4C)COC5=O)CC3)C2=O)n1,5.03,4.990851879
6120,O=C(COc1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1)N1CCNCC1,4.91,4.641121864
11304,CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,4,5.236755371
11911,CO[Si](OC)(OC)c1ccccc1,4,4.003777027
10109,CCC(C)(C)C1CCC(OC)CC1,4,4.043931484
6867,CN(C)c1ccc(/N=N/c2ccccn2)c(O)c1.O=C(O)c1cc(O)ccc1O,6.62,5.927736282
8684,C=CCN=C=S,4,3.995500565
7863,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1,4.323958734,4.627389431
9142,CC(C)(N=C=O)c1cccc(C(C)(C)N=C=O)c1,4,4.189303398
6594,COc1cc(N2CCN(C(=O)CO)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,4.85,4.890594006
4467,C=CC(=O)N[C@H]1CCN(c2ccc(C(N)=O)c(Nc3ccc(N4CCOCC4)nc3)n2)C1,5.82,5.519468784
8485,C(COCC1CO1)OCC1CO1,4,4.019015312
3996,CN(C)c1ccc(-c2cc3nccnc3c(NC[C@H]3CNCCN3C)n2)cn1,4.8,4.934690475
9190,CC(C)=CCC/C(C)=C\CO,4,3.99669528
12373,CSc1ccc(C=O)cc1,4,4.043979645
13739,O=C1c2ccccc2C(=O)C1c1ccc2ccccc2n1,4,4.528251648
8354,O=[N+]([O-])c1cccc(C(F)(F)F)c1,4,4.053721905
9143,C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,4,4.091927528
11471,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,4,4.188588619
4897,CCN1CC2(CCN(CCc3ccc(F)cc3F)CC2)O[C@H](C)C1=O,5.6,5.314189911
2804,CN(Cc1ccc(C(F)(F)F)nc1)c1cc(C(=O)Nc2ccccc2)ncn1,5.25,4.868225098
6091,O=c1ccc2ccc(F)c3c2n1CC3C[C@H]1OC[C@H](NCc2ccc3c(c2)OCCO3)CO1,4.46,4.688764095
3531,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)n[nH]c(=O)c32)C1,5.25,5.213253498
9945,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,4,4.05295372
10399,C=CC(=O)CCCCC,4,4.011528015
1784,CCn1cc(C2(c3cccc(-c4cncc(F)c4)c3)N=C(N)c3c(F)cccc32)cc(C)c1=O,5.57,5.176468849
1117,FC(F)(F)Oc1ccc(-c2c[nH]c([C@H]3Cc4c([nH]c5ccccc45)[C@@H](C4CCOCC4)N3)n2)cc1,6.89,6.570907593
6633,FCCOc1ccccc1CCC1CCN(CCc2ccc(F)cc2)CC1,6.42,6.232462883
13343,O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,4,3.990705252
1153,O=C(NC(c1ccc(Cl)cc1)c1ccnc(F)c1)[C@@H]1CC[C@@H](N2CCOCC2)C[C@H]1c1ccc(Br)cc1,6.23,6.254653931
10239,CCc1cc(C(N)=S)ccn1,4,3.987576723
10855,CCN(CC)c1ccccc1,4,4.097010136
11987,COC(=O)CC(=O)C(C)(C)C,4,3.974804401
357,CN(C)Cc1ccc2c(c1)CC[C@H](N(C)C(=O)c1ccc(-c3ccccc3)cn1)C2,4.7,5.380079746
9048,CC(C)(C)C(O)C=Cc1ccc2c(c1)OCO2,4,3.994386196
13802,C[n+]1c2cc(N)ccc2cc2ccc(N)cc21.Nc1ccc2cc3ccc(N)cc3nc2c1.[H+],4,4.842796803
916,O=C(CC1CCN(Cc2ccc(-c3ccc(Cl)cc3)o2)CC1)N1CCCC(CO)C1,5.63,5.303646564
1045,N[C@@H]1CO[C@@H]1COc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,5.48,4.993052006
11997,COC(=O)CCCC(=O)OC,4,4.016229153
5583,Cc1nc[n+]([O-])c(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1,5.92,5.95997858
7671,CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,4.337834636,4.093544006
1772,NC(=O)[C@H]1CC[C@H](c2ccc(OCc3ccccc3F)cc2)N1,5.2,4.991795063
9274,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,4,4.117042542
12592,NC(CSCC(=O)O)C(=O)O,4,3.988654852
548,O=C(CC1CCN(Cc2ccc(-c3ccc(Cl)cc3)o2)CC1)NCC(O)C(F)(F)F,5.99,5.627131939
1486,Nc1ncc(-c2ccc(C(=O)N3CCNCC3)cc2)cc1-c1ccc(C(F)(F)F)nc1,4.71,4.932101727
